article_id;full_name;sex;birth_year;city;state;country;continent;latitude;longitude;occupation;industry;domain;article_languages;page_views;average_views;historical_popularity_index
1053227;Nicolas Anelka;Male;1979;Le Chesnay;;France;Europe;488.211;21.311;Soccer Player;Team Sports;Sports;53;10239149;193191;194.028
571725;Queen Rania of Jordan;Female;1970;Kuwait City;;Kuwait;Asia;2.936.972;4.797.833;Companion;Companions;Public Figure;38;5624122;148003;193.986
926934;Gisele Bündchen;Female;1980;Três de Maio;;Brazil;South America;-2.777.278;-54.24;Model;Media Personality;Public Figure;52;16507588;317454;193.985
277693;Anna Faris;Female;1976;Baltimore;MD;United States;North America;3.928.333;-7.661.667;Actor;Film And Theatre;Arts;40;15177824;379446;193.936
16575265;Alizée;Female;1984;Ajaccio;;France;Europe;419.267;87.369;Singer;Music;Arts;50;9278286;185566;193.934
42751;J. Michael Straczynski;Male;1954;Paterson;NJ;United States;North America;4.091.475;-7.416.283;Writer;Language;Humanities;28;1297501;46339;193.925
23680998;Justin Bieber;Male;1994;London;;Canada;North America;429.837;-812.497;Singer;Music;Arts;94;113558067;1208065;193.922
612521;Rui Costa;Male;1972;Amadora;;Portugal;Europe;3.873.333;-923.333;Soccer Player;Team Sports;Sports;38;2026545;53330;193.878
3762237;Laura Dern;Female;1967;Los Angeles;CA;United States;North America;34.05;-118.25;Actor;Film And Theatre;Arts;31;5418609;174794;193.868
5720701;Yasuhiro Yamashita;Male;1957;Kumamoto;;Japan;Asia;3.278.333;13.073.333;Wrestler;Individual Sports;Sports;30;880323;29344;19.385
235916;Jada Pinkett Smith;Female;1971;Baltimore;MD;United States;North America;3.928.333;-7.661.667;Actor;Film And Theatre;Arts;27;13451299;498196;193.845
1439517;Rafael Nadal;Male;1986;Manacor;;Spain;Europe;3.956.667;3.2;Tennis Player;Individual Sports;Sports;85;31040194;365179;193.844
406599;Eric Allin Cornell;Male;1961;San Francisco-Bay Area;CA;United States;North America;3.742.917;-12.213.806;Physicist;Natural Sciences;Science & Technology;36;432167;12005;193.834
2452600;Adewale Akinnuoye-Agbaje;Male;1967;Islington;;United Kingdom;Europe;51.544;-0.1027;Actor;Film And Theatre;Arts;29;4195274;144665;193.813
149812;John Dolmayan;Male;1973;Beirut;;Lebanon;Asia;3.388.694;3.551.306;Musician;Music;Arts;31;2588668;83505;19.381
604962;Mark Shuttleworth;Male;1973;Welkom;;South Africa;Africa;-2.798.306;2.672.083;Businessperson;Business;Business & Law;48;1987096;41398;193.792
182023;Fred Durst;Male;1970;Jacksonville;FL;United States;North America;3.033.694;-8.166.139;Musician;Music;Arts;26;6217597;239138;193.781
4941048;Doris Leuthard;Female;1963;Merenschwand;;Switzerland;Europe;4.726.667;838.333;Politician;Government;Institutions;33;645234;19553;193.747
20596343;Milo Ventimiglia;Male;1977;Los Angeles;CA;United States;North America;3.383.611;-11.788.972;Actor;Film And Theatre;Arts;33;9533949;288908;19.372
5099278;Ollanta Humala;Male;1962;Lima;;Peru;South America;-1.204.333;-7.702.833;Politician;Government;Institutions;47;2027614;43141;193.693
125267;Prince Andrew, Duke of York;Male;1960;London;;United Kingdom;Europe;51.501;-0.1416;Nobleman;Government;Institutions;36;1025491;28486;193.673
6029715;Christopher A. Sims;Male;1942;Washington, D.C.;;United States;North America;;;Economist;Social Sciences;Science & Technology;29;258095;8900;193.646
484742;Matti Nykänen;Male;1963;Jyväskylä;;Finland;Europe;6.224.167;2.574.167;Skier;Individual Sports;Sports;27;1409326;52197;193.643
177854;Guy Pearce;Male;1967;Ely;;United Kingdom;Europe;52.4;0.26;Actor;Film And Theatre;Arts;32;8890713;277835;193.634
1129182;Leonardo Araújo;Male;1969;Niterói;;Brazil;South America;-2.288.333;-4.310.361;Coach;Team Sports;Sports;32;3230236;100945;193.633
685922;Jason Bateman;Male;1969;Lower Hudson Valley;NY;United States;North America;4.098.111;-7.368.389;Actor;Film And Theatre;Arts;47;10553170;224536;193.629
899215;Seann William Scott;Male;1976;Cottage Grove;MN;United States;North America;4.482.778;-9.294.389;Actor;Film And Theatre;Arts;38;10925654;287517;19.361
276353;Linda Evangelista;Female;1965;St. Catharines;;Canada;North America;4.318.333;-7.923.333;Model;Media Personality;Public Figure;28;3645442;130194;193.587
901247;Eugène Terre'Blanche;Male;1941;Ventersdorp;;South Africa;Africa;-2.631.667;2.681.667;Social Activist;Activism;Public Figure;27;1005843;37253;193.571
1497143;Nelson de Jesus Silva;Male;1973;Irará;;Brazil;South America;-12.05;-3.876.694;Soccer Player;Team Sports;Sports;40;1900007;47500;193.554
242319;Rebecca Romijn;Female;1972;San Francisco-Bay Area;CA;United States;North America;3.787.167;-12.227.278;Actor;Film And Theatre;Arts;36;10060376;279455;193.539
767323;Shaukat Aziz;Male;1949;Karachi;;Pakistan;Asia;24.86;67.01;Politician;Government;Institutions;31;343543;11082;193.536
447395;Gackt;Male;1973;Okinawa Prefecture;;Japan;Asia;26.5;128;Musician;Music;Arts;28;8514640;304094;193.528
594667;Natasha Richardson;Female;1963;Marylebone;;United Kingdom;Europe;515.177;-0.147;Actor;Film And Theatre;Arts;38;13795836;363048;193.515
18742934;Mohamed Ould Abdel Aziz;Male;1956;Akjoujt;;Mauritania;Africa;19.75;-1.438.333;Politician;Government;Institutions;28;467652;16702;193.449
163257;Teófilo Stevenson;Male;1952;Puerto Padre;;Cuba;North America;21.195;-7.660.167;Boxer;Individual Sports;Sports;33;671068;20335;193.437
25096281;Ian Khama;Male;1953;Chertsey;;United Kingdom;Africa;513.902;-0.5074;Politician;Government;Institutions;36;540118;15003;193.399
3738079;Ivars Godmanis;Male;1951;Riga;;Latvia;Europe;5.694.889;2.410.639;Politician;Government;Institutions;29;226204;7800;193.397
149243;Emma Watson;Female;1990;Paris;;France;Europe;488.567;23.508;Actor;Film And Theatre;Arts;76;46840359;616321;193.355
305473;Allen Iverson;Male;1975;Hampton;VA;United States;North America;3.703.495;-7.636.013;Basketball Player;Team Sports;Sports;39;13079686;335377;193.346
163893;Elijah Wood;Male;1981;Cedar Rapids;IA;United States;North America;4.198.306;-9.166.861;Actor;Film And Theatre;Arts;52;16049933;308653;193.328
8295662;Zé Roberto;Male;1974;São Paulo;;Brazil;South America;-23.55;-4.663.333;Soccer Player;Team Sports;Sports;30;2179652;72655;193.296
236141;Jerzy Dudek;Male;1973;Rybnik;;Poland;Europe;50.1;18.55;Soccer Player;Team Sports;Sports;39;2749266;70494;193.264
842379;Diego Forlán;Male;1979;Montevideo;;Uruguay;South America;-3.488.361;-5.618.194;Soccer Player;Team Sports;Sports;54;10698854;198127;193.264
80646;Elliott Smith;Male;1969;Omaha;NE;United States;North America;41.25;-96;Musician;Music;Arts;29;5959507;205500;193.254
8093233;Rick Riordan;Male;1964;San Antonio;TX;United States;North America;2.941.667;-98.5;Writer;Language;Humanities;29;3825118;131901;193.247
212187;John Mayer;Male;1977;Bridgeport;CT;United States;North America;4.118.639;-7.319.556;Musician;Music;Arts;35;17693918;505541;193.219
685663;Tara Reid;Female;1975;Wyckoff;NJ;United States;North America;4.099.909;-7.416.885;Actor;Film And Theatre;Arts;33;10921560;330956;19.321
1462547;Thomas Häßler;Male;1966;Berlin;;Germany;Europe;;;Soccer Player;Team Sports;Sports;29;901153;31074;193.201
2437065;Andrés Iniesta;Male;1984;Fuentealbilla;;Spain;Europe;3.926.667;-154.917;Soccer Player;Team Sports;Sports;69;12143288;175990;193.173
333813;Claire Forlani;Female;1972;Twickenham;;United Kingdom;Europe;514.486;-0.3369;Actor;Film And Theatre;Arts;29;6242971;215275;193.163
1009205;Xabi Alonso;Male;1981;Tolosa;;Spain;Europe;4.313.333;-208.333;Soccer Player;Team Sports;Sports;62;9606430;154942;193.156
1296564;Kristen Bell;Female;1980;Huntington Woods;MI;United States;North America;4.248.056;-8.316.694;Actor;Film And Theatre;Arts;45;21506575;477924;193.067
73631;M. Night Shyamalan;Male;1970;Mahé;;India;Asia;1.170.111;7.553.667;Film Director;Film And Theatre;Arts;39;10631049;272591;193.043
113158;Nancy Cartwright;Female;1957;Dayton;OH;United States;North America;3.975.944;-8.419.167;Actor;Film And Theatre;Arts;27;2608651;96617;193.019
147672;Simon Pegg;Male;1970;Brockworth;;United Kingdom;Europe;51.85;-2.15;Writer;Language;Humanities;31;11129845;359027;192.964
1791998;Pierre Nkurunziza;Male;1963;Bujumbura;;Burundi;Africa;-338.333;2.936.667;Politician;Government;Institutions;40;361550;9039;192.955
615844;David Trézéguet;Male;1977;Rouen;;France;Europe;49.44;1.1;Soccer Player;Team Sports;Sports;46;5138258;111701;192.945
599983;Paul Scholes;Male;1974;Manchester;;United Kingdom;Europe;53.483;-22.931;Soccer Player;Team Sports;Sports;52;6563060;126213;192.941
867986;Kevin Carter;Male;1960;Johannesburg;;South Africa;Africa;-2.620.444;2.804.556;Journalist;Language;Humanities;26;4482777;172415;192.875
22068;Naomi Klein;Female;1970;Montreal;;Canada;North America;45.5;-7.356.667;Writer;Language;Humanities;30;2313538;77118;192.793
771453;Emmanuel Petit;Male;1970;Dieppe;;France;Europe;49.92;1.08;Soccer Player;Team Sports;Sports;31;1741710;56184;192.791
482729;Marjane Satrapi;Female;1969;Rasht;;Iran;Asia;3.728.083;4.958.306;Comic Artist;Design;Arts;29;2024137;69798;192.781
201655;Marco Pantani;Male;1970;Cesena;;Italy;Europe;4.413.333;1.223.333;Cyclist;Individual Sports;Sports;31;2961686;95538;192.746
520837;Letizia, Princess of Asturias;Female;1972;Oviedo;;Spain;Europe;43.35;-5.845;Nobleman;Government;Institutions;37;2271943;61404;192.731
730831;Gennaro Gattuso;Male;1978;Corigliano Calabro;;Italy;Europe;39.6;1.651.667;Soccer Player;Team Sports;Sports;48;5594568;116554;192.717
1172821;Robinho;Male;1984;São Vicente;;Brazil;South America;-2.396.333;-4.639.222;Soccer Player;Team Sports;Sports;54;11302903;209313;192.716
258685;Katarina Witt;Female;1965;Staaken;;Germany;Europe;525.325;1.314.139;Skater;Individual Sports;Sports;26;2970545;114252;192.704
360756;Eiichiro Oda;Male;1975;Kumamoto;;Japan;Asia;3.278.333;13.073.333;Comic Artist;Design;Arts;29;6143775;211854;192.699
572897;Marine Le Pen;Female;1968;Neuilly-sur-Seine;;France;Europe;488.881;22.686;Politician;Government;Institutions;61;3799083;62280;192.696
782187;Gabriela Sabatini;Female;1970;Buenos Aires;;Argentina;South America;-3.460.333;-5.838.167;Tennis Player;Individual Sports;Sports;35;2568583;73388;192.683
871143;Maria Schneider;Female;1952;Paris;;France;Europe;488.567;23.508;Actor;Film And Theatre;Arts;31;412946;13321;192.672
264061;Bill Maher;Male;1956;New York;NY;United States;North America;407.127;-740.059;Actor;Film And Theatre;Arts;31;6239410;201271;192.659
3504698;Vanessa Hudgens;Female;1988;Salinas;CA;United States;North America;3.667.778;-12.165.556;Actor;Film And Theatre;Arts;59;34030925;576795;192.657
339155;Frederik, Crown Prince of Denmark;Male;1968;Copenhagen;;Denmark;Europe;5.567.611;1.256.833;Nobleman;Government;Institutions;34;992999;29206;192.639
594891;Michaëlle Jean;Female;1957;Port-au-Prince;;Haiti;North America;1.853.333;-7.233.333;Journalist;Language;Humanities;35;1738223;49664;192.628
69930;Alicia Silverstone;Female;1976;San Francisco-Bay Area;CA;United States;North America;3.778.333;-12.241.667;Actor;Film And Theatre;Arts;37;9833870;265780;192.588
459256;Franka Potente;Female;1974;Dülmen;;Germany;Europe;5.196.667;763.333;Actor;Film And Theatre;Arts;36;4314216;119839;192.575
169214;PJ Harvey;Female;1969;Bridport;;United Kingdom;Europe;507.336;-27.584;Musician;Music;Arts;33;4248512;128743;192.572
860216;Tony Jaa;Male;1976;Surin Province;;Thailand;Asia;;;Actor;Film And Theatre;Arts;27;6596935;244331;192.569
248095;Dominic Monaghan;Male;1976;Berlin;;Germany;Europe;5.251.667;1.338.333;Actor;Film And Theatre;Arts;43;8290861;192811;192.558
143983;Eddie Izzard;Male;1962;Aden;;United Kingdom;Europe;;;Actor;Film And Theatre;Arts;40;6410965;160274;192.537
12520860;Demi Lovato;Female;1992;Albuquerque;NM;United States;North America;351.107;-10.660.999;Singer;Music;Arts;84;53414996;635893;192.511
393785;José Maria Neves;Male;1960;Santa Catarina;;Cape Verde;Africa;;;Politician;Government;Institutions;29;160239;5525;192.509
742752;Gael García Bernal;Male;1978;Guadalajara;;Mexico;North America;2.066.667;-103.35;Actor;Film And Theatre;Arts;43;5897360;137148;192.494
205247;Michael Owen;Male;1979;Chester;;United Kingdom;Europe;531.903;-28.916;Soccer Player;Team Sports;Sports;57;11137962;195403;192.481
870045;Ayaan Hirsi Ali;Female;1969;Mogadishu;;Somalia;Africa;203.333;45.35;Philosopher;Philosophy;Humanities;36;3098782;86077;192.462
3201113;Eric Dane;Male;1972;San Francisco-Bay Area;CA;United States;North America;3.778.333;-12.241.667;Actor;Film And Theatre;Arts;26;7010203;269623;192.417
1681476;Emerson Ferreira da Rosa;Male;1976;Pelotas;;Brazil;South America;-3.177.194;-523.425;Soccer Player;Team Sports;Sports;35;1646716;47049;192.409
254273;Mikhail Kasyanov;Male;1957;Moscow;;Russia;Europe;55.75;3.761.667;Politician;Government;Institutions;28;318213;11365;192.375
30960034;Mustafa Abdul Jalil;Male;1952;Al Bayda';;Libyan Arab Jamahiriya;Africa;3.276.639;2.174.167;Politician;Government;Institutions;29;809114;27900;192.363
247463;Ryan Phillippe;Male;1974;New Castle;DE;United States;North America;3.966.472;-7.556.528;Actor;Film And Theatre;Arts;31;9565724;308572;192.356
3470932;Jens Böhrnsen;Male;1949;Bremen;;Germany;Europe;5.308.333;8.8;Politician;Government;Institutions;26;341068;13118;192.323
1004037;Tuomas Holopainen;Male;1976;Kitee;;Finland;Europe;62.1;3.013.333;Musician;Music;Arts;31;1919477;61919;192.293
393817;Meles Zenawi;Male;1955;Adwa;;Ethiopia;Africa;1.416.667;38.9;Politician;Government;Institutions;52;1571801;30227;19.227
183124;Chris Tucker;Male;1971;Atlanta;GA;United States;North America;33.755;-84.39;Actor;Film And Theatre;Arts;33;8690866;263360;192.267
1084470;Daniel Dae Kim;Male;1968;Busan;;South Korea;Asia;3.516.667;12.906.667;Actor;Film And Theatre;Arts;28;3483530;124412;192.251
856879;Oliver Riedel;Male;1971;Schwerin;;Germany;Europe;5.363.333;1.141.667;Musician;Music;Arts;26;1757988;67615;192.249
2629332;Kristen Stewart;Female;1990;Los Angeles;CA;United States;North America;34.05;-118.25;Actor;Film And Theatre;Arts;58;55438548;955837;192.244
151488;Michael S. Dell;Male;1965;Houston;TX;United States;North America;2.976.278;-9.538.306;Businessperson;Business;Business & Law;34;3021594;88870;192.236
553772;Robert Pirès;Male;1973;Reims;;France;Europe;492.628;40.347;Soccer Player;Team Sports;Sports;39;2846742;72993;192.155
14462907;Aleksandr Dedyushko;Male;1962;Vawkavysk;;Belarus;Europe;5.316.667;2.446.667;Actor;Film And Theatre;Arts;42;92987;2214;192.125
7829224;Yousaf Raza Gillani;Male;1952;Multan;;Pakistan;Asia;3.019.778;7.146.972;Politician;Government;Institutions;45;1064999;23667;192.114
1462717;Andreas Möller;Male;1967;Frankfurt;;Germany;Europe;5.011.667;868.333;Soccer Player;Team Sports;Sports;28;1015446;36266;192.092
1212268;Lil Jon;Male;1971;Atlanta;GA;United States;North America;33.755;-84.39;Singer;Music;Arts;29;6146344;211943;192.049
800594;Ricardo Quaresma;Male;1983;Vila Nova de Famalicão;;Portugal;Europe;41.4;-851.667;Soccer Player;Team Sports;Sports;41;8251062;201245;192.032
2533321;Javier Aguirre;Male;1958;Mexico City;;Mexico;North America;1.943.333;-9.913.333;Coach;Team Sports;Sports;26;901400;34669;192.028
102592;Julia Louis-Dreyfus;Female;1961;New York;NY;United States;North America;407.127;-740.059;Actor;Film And Theatre;Arts;28;7680588;274307;192.023
277700;V. V. Giri;Male;1894;Berhampur;;India;Asia;19.32;84.78;Politician;Government;Institutions;29;392576;13537;19.2
647260;Jarno Trulli;Male;1974;Pescara;;Italy;Europe;4.246.389;1.421.417;Racecar Driver;Individual Sports;Sports;40;1378880;34472;191.996
43113;Ashley Judd;Female;1968;Los Angeles;CA;United States;North America;34.28;-118.5;Actor;Film And Theatre;Arts;32;9774675;305459;191.974
191285;Natalie Imbruglia;Female;1975;Sydney;;Australia;Oceania;-33.865;15.120.944;Singer;Music;Arts;35;6358970;181685;191.952
2067111;Markus Merk;Male;1962;Kaiserslautern;;Germany;Europe;4.944.472;776.889;Referee;Team Sports;Sports;26;531598;20446;191.929
14887264;Joseba Sarrionandia;Male;1958;Iurreta;;Spain;Europe;4.318.306;-263.306;Writer;Language;Humanities;32;237168;7412;191.923
399397;Rick Rubin;Male;1963;Long Island;NY;United States;North America;4.058.605;-7.366.775;Producer;Business;Business & Law;29;6005905;207100;191.922
1700594;Andrea Pirlo;Male;1979;Flero;;Italy;Europe;4.546.667;1.018.333;Soccer Player;Team Sports;Sports;57;10605858;186068;191.907
16297311;Iveta Radičová;Female;1956;Bratislava;;Slovakia;Europe;4.814.389;1.710.972;Politician;Government;Institutions;32;440214;13757;191.858
393799;Dileita Mohamed Dileita;Male;1958;Tadjoura;;Djibouti;Africa;1.178.333;4.288.333;Politician;Government;Institutions;26;131587;5061;191.855
130715;Paul Giamatti;Male;1967;New Haven;CT;United States;North America;41.31;-7.292.361;Actor;Film And Theatre;Arts;33;5657644;171444;191.851
755603;David James;Male;1970;Welwyn Garden City;;United Kingdom;Europe;518.062;-0.1932;Soccer Player;Team Sports;Sports;35;800329;22867;191.818
313153;Mike Powell;Male;1963;Philadelphia;PA;United States;North America;39.95;-7.516.667;Athlete;Individual Sports;Sports;30;677076;22569;191.808
72650;Florence Griffith-Joyner;Female;1959;Los Angeles;CA;United States;North America;34.05;-118.25;Athlete;Individual Sports;Sports;36;4474945;124304;191.806
338813;Carola Häggkvist;Female;1966;Stockholm;;Sweden;Europe;5.932.944;1.806.861;Singer;Music;Arts;28;1041044;37180;191.792
1460441;Claudio Caniggia;Male;1967;Henderson;;Argentina;South America;-3.628.333;-6.171.667;Soccer Player;Team Sports;Sports;31;2189722;70636;191.788
1278020;Olli Rehn;Male;1962;Mikkeli;;Finland;Europe;6.168.333;2.726.667;Politician;Government;Institutions;29;609002;21000;191.776
196804;Ali Daei;Male;1969;Ardabil;;Iran;Asia;38.25;4.828.333;Soccer Player;Team Sports;Sports;30;1827376;60913;191.768
4196525;Suzanne Collins;Female;1962;Hartford;CT;United States;North America;4.176.274;-7.267.429;Writer;Language;Humanities;34;4887277;143743;191.715
603956;Marita Koch;Female;1957;Wismar;;Germany;Europe;53.9;1.146.667;Athlete;Individual Sports;Sports;28;680012;24286;191.684
354576;Matt Hardy;Male;1974;Cameron;SC;United States;North America;3.532.611;-7.925.306;Wrestler;Individual Sports;Sports;31;8889713;286765;191.675
261047;Enda Kenny;Male;1951;Castlebar;;Ireland;Europe;538.608;-92.988;Politician;Government;Institutions;39;840828;21560;191.659
1781450;Santiago Cañizares;Male;1969;Madrid;;Spain;Europe;40.4;-368.333;Soccer Player;Team Sports;Sports;30;1636046;54535;191.635
